Date,Low,Open,Volume,High,Close,Adjusted Close
25-05-2006,4.019999981,4.03000021,395343000,4.605000019,4.599999905,4.246631145
26-05-2006,4.410999775,4.630000114,103044000,4.673999786,4.493000031,4.147853374
30-05-2006,4.284999847,4.497000217,49898000,4.498000145,4.400000095,4.06199646
31-05-2006,4.434999943,4.434999943,30002000,4.535999775,4.493999958,4.148773193
1/6/2006,4.489999771,4.493000031,62344000,4.809999943,4.750999928,4.386032104
2/6/2006,4.678999901,4.849999905,37253000,4.869999886,4.698999882,4.33802557
5/6/2006,4.699999809,4.704999924,37188000,4.925000191,4.914999962,4.537436485
6/6/2006,4.78000021,4.998000145,49045000,5.063000202,4.829999924,4.458964348
7/6/2006,4.675000191,4.833000183,25013000,4.840000153,4.760000229,4.394342899
8/6/2006,4.550000191,4.760000229,34439000,4.771999836,4.771999836,4.405420303
9/6/2006,4.768000126,4.880000114,13372000,4.880000114,4.777999878,4.410959244
12/6/2006,4.630000114,4.800000191,14546000,4.824999809,4.695000172,4.33433485
13-06-2006,4.53000021,4.619999886,16716000,4.735000134,4.550000191,4.200474739
14-06-2006,4.443999767,4.489999771,15971000,4.545000076,4.512000084,4.165391445
15-06-2006,4.513000011,4.539999962,16500000,4.611999989,4.59499979,4.242017746
16-06-2006,4.5,4.550000191,12280000,4.599999905,4.501999855,4.156161308
19-06-2006,4.409999847,4.545000076,11509000,4.545000076,4.434000015,4.093386173
20-06-2006,4.347000122,4.473999977,23792000,4.5,4.40199995,4.06384325
21-06-2006,4.400000095,4.40199995,18063000,4.587999821,4.53000021,4.182010174
22-06-2006,4.587999821,4.639999866,13038000,4.695000172,4.659999847,4.302022457
23-06-2006,4.686999798,4.698999882,11612000,4.793000221,4.695000172,4.33433485
26-06-2006,4.643000126,4.695000172,8565000,4.75,4.75,4.385112286
27-06-2006,4.724999905,4.75,9826000,4.802999973,4.730999947,4.367569447
28-06-2006,4.650000095,4.684999943,8756000,4.739999771,4.696000099,4.335258961
29-06-2006,4.695000172,4.695000172,14470000,4.809000015,4.800000191,4.431271076
30-06-2006,4.659999847,4.764999866,25964000,4.800000191,4.800000191,4.431271076
3/7/2006,4.681000233,4.789999962,7029000,4.800000191,4.730000019,4.36664629
5/7/2006,4.671000004,4.739999771,13266000,4.78399992,4.760000229,4.394342899
6/7/2006,4.678999901,4.724999905,8097000,4.735000134,4.679999828,4.320488453
7/7/2006,4.574999809,4.675000191,8380000,4.684999943,4.611999989,4.25770998
10/7/2006,4.611999989,4.619999886,4978000,4.657000065,4.649000168,4.291868687
11/7/2006,4.53000021,4.649000168,8079000,4.649000168,4.635000229,4.278945446
12/7/2006,4.553999901,4.639999866,7672000,4.639999866,4.554999828,4.205089092
13-07-2006,4.429999828,4.518000126,16625000,4.518000126,4.472000122,4.128467083
14-07-2006,4.389999866,4.461999893,9663000,4.467999935,4.394999981,4.057382107
17-07-2006,4.375,4.390999794,6458000,4.416999817,4.399000168,4.061074257
18-07-2006,4.367000103,4.399000168,12483000,4.409999847,4.389999866,4.052763462
19-07-2006,4.380000114,4.390999794,15840000,4.545000076,4.527999878,4.180162907
20-07-2006,4.510000229,4.539999962,8829000,4.578000069,4.554999828,4.205089092
21-07-2006,4.477000237,4.554999828,8510000,4.554999828,4.527999878,4.180162907
24-07-2006,4.499000072,4.545000076,5017000,4.552999973,4.5,4.154314995
25-07-2006,4.515999794,4.519999981,6900000,4.639999866,4.607999802,4.25401926
26-07-2006,4.579999924,4.613999844,10338000,4.784999847,4.668000221,4.309411049
27-07-2006,4.65199995,4.690000057,6009000,4.717000008,4.65199995,4.294639587
28-07-2006,4.625999928,4.651000023,4339000,4.679999828,4.630000114,4.274329185
31-07-2006,4.585999966,4.630000114,4616000,4.640999794,4.586999893,4.234632492
1/8/2006,4.46999979,4.592000008,7390000,4.592000008,4.5,4.154314995
2/8/2006,4.730999947,4.798999786,53372000,5.005000114,5.001999855,4.617752552
3/8/2006,4.864999771,4.913000107,21689000,5.024000168,4.999000072,4.614983559
4/8/2006,4.999000072,5.03000021,14216000,5.150000095,5.005000114,4.620521069
7/8/2006,5.025000095,5.050000191,6918000,5.130000114,5.110000134,4.71745491
8/8/2006,5.105000019,5.110000134,14073000,5.267000198,5.256999969,4.853163242
9/8/2006,5.199999809,5.300000191,15043000,5.449999809,5.284999847,4.879012585
10/8/2006,5.210000038,5.21999979,8725000,5.390999794,5.355999947,4.944557667
11/8/2006,5.324999809,5.349999905,9078000,5.445000172,5.368000031,4.955637455
14-08-2006,5.352000237,5.375,6314000,5.453999996,5.422999859,5.006410122
15-08-2006,5.426000118,5.46999979,8553000,5.493000031,5.448999882,5.030411243
16-08-2006,5.415999889,5.465000153,15344000,5.543000221,5.427000046,5.010100365
17-08-2006,5.318999767,5.420000076,10216000,5.423999786,5.346000195,4.935326576
18-08-2006,5.245999813,5.309999943,9343000,5.364999771,5.34499979,4.934401989
21-08-2006,5.28000021,5.329999924,12487000,5.554999828,5.426000118,5.009181023
22-08-2006,5.420000076,5.420000076,9761000,5.550000191,5.522999763,5.098729134
23-08-2006,5.453999996,5.547999859,10439000,5.574999809,5.460000038,5.040568829
24-08-2006,5.481999874,5.489999771,5420000,5.585000038,5.565000057,5.137503147
25-08-2006,5.493000031,5.574999809,8016000,5.585000038,5.5,5.077495098
28-08-2006,5.477000237,5.485000134,3748000,5.545000076,5.501999855,5.079340935
29-08-2006,5.515999794,5.525000095,3211000,5.565000057,5.534999847,5.109807491
30-08-2006,5.517000198,5.547999859,5801000,5.578000069,5.525000095,5.100575924
31-08-2006,5.525000095,5.525000095,7023000,5.617000103,5.590000153,5.160583496
1/9/2006,5.597000122,5.597000122,20559000,5.75,5.65500021,5.220589638
5/9/2006,5.625,5.690000057,4618000,5.723999977,5.684999943,5.248283386
6/9/2006,5.657000065,5.690000057,15694000,5.888000011,5.888000011,5.435689449
7/9/2006,5.849999905,5.850999832,26549000,6.086999893,6.012000084,5.550163269
8/9/2006,5.928999901,6.099999905,15176000,6.125,5.974999905,5.516007423
11/9/2006,5.960000038,5.974999905,17064000,6.198999882,6.186999798,5.711723804
12/9/2006,6.098999977,6.098999977,16992000,6.215000153,6.210000038,5.732954979
13-09-2006,6.090000153,6.199999809,12355000,6.230000019,6.135000229,5.663715839
14-09-2006,6.070000172,6.085000038,13010000,6.324999809,6.278999805,5.796654224
15-09-2006,6.278999805,6.278999805,19314000,6.519999981,6.497000217,5.997907639
18-09-2006,6.429999828,6.573999882,23656000,6.755000114,6.512000084,6.01175642
19-09-2006,6.429999828,6.5,17263000,6.614999771,6.484000206,5.985906601
20-09-2006,6.449999809,6.510000229,13476000,6.670000076,6.65500021,6.143773079
21-09-2006,6.701000214,6.752999783,29063000,6.960000038,6.90500021,6.374565125
22-09-2006,6.507999897,6.900000095,29874000,6.949999809,6.592999935,6.086534023
25-09-2006,6.21999979,6.525000095,35677000,6.570000172,6.440000057,5.945287228
26-09-2006,6.276000023,6.340000153,39969000,6.732999802,6.599999905,6.092995644
27-09-2006,6.545000076,6.699999809,19633000,6.789999962,6.78399992,6.262861729
28-09-2006,6.764999866,6.764999866,13395000,6.890999794,6.864999771,6.337641239
29-09-2006,6.756000042,6.847000122,20056000,7.045000076,7.034999847,6.494580269
2/10/2006,6.96600008,7.034999847,17393000,7.034999847,6.995999813,6.458576202
3/10/2006,6.840000153,6.840000153,16733000,7.090000153,6.967999935,6.432726383
4/10/2006,6.875,7,13679000,7.040999889,6.961999893,6.427186966
5/10/2006,6.901000023,6.978000164,25756000,7.289999962,7.258999825,6.710045815
6/10/2006,7.201000214,7.239999771,35410000,7.585000038,7.514999866,6.946688652
9/10/2006,7.09499979,7.190000057,37084000,7.322999954,7.28000021,6.729458332
10/10/2006,7.050000191,7.114999771,26764000,7.324999809,7.190999985,6.647189617
11/10/2006,6.828000069,7.09499979,35483000,7.099999905,6.949999809,6.424414158
12/10/2006,6.872000217,6.909999847,15117000,7.081999779,7.040999889,6.508529663
13-10-2006,6.981999874,7.099999905,11321000,7.170000076,7.008999825,6.478951454
16-10-2006,6.985000134,7,8802000,7.171000004,7.130000114,6.590801239
17-10-2006,6.927000046,7.110000134,9865000,7.119999886,6.949999809,6.424414158
18-10-2006,6.953999996,6.960999966,8562000,7.118000031,7.045000076,6.512229919
19-10-2006,6.974999905,7.045000076,13414000,7.289999962,7.232999802,6.686011314
20-10-2006,7.099999905,7.28000021,5264000,7.284999847,7.122000217,6.583406925
23-10-2006,6.980000019,7.135000229,7389000,7.162000179,7.025000095,6.493742943
24-10-2006,6.992000103,7.014999866,8512000,7.150000095,7.119999886,6.581558228
25-10-2006,7.050000191,7.125,11349000,7.125,7.074999809,6.539960861
26-10-2006,6.988999844,7.085000038,21152000,7.400000095,7.21999979,6.673994064
27-10-2006,6.900000095,7.099999905,26741000,7.300000191,7.263999939,6.714668274
30-10-2006,7.175000191,7.262000084,17471000,7.360000134,7.254000187,6.705423355
31-10-2006,7.193999767,7.269999981,35930000,7.625,7.409999847,6.849626541
1/11/2006,8.175000191,8.175000191,141283000,8.75,8.506999969,7.863667488
2/11/2006,8.25,8.381999969,62536000,8.807999611,8.760000229,8.097536087
3/11/2006,8.677000046,8.765999794,42476000,8.975000381,8.951000214,8.274089813
6/11/2006,8.998999596,9,97749000,9.713999748,9.630000114,8.901735306
7/11/2006,9.239999771,9.574000359,71623000,9.616999626,9.25,8.550477982
8/11/2006,8.805000305,9.199999809,64172000,9.199999809,8.843999863,8.175182343
9/11/2006,8.819999695,9.130000114,62982000,9.234999657,8.819999695,8.152997017
10/11/2006,8.776000023,8.86400032,27782000,9.050000191,8.920000076,8.245432854
13-11-2006,9.329000473,9.37100029,114166000,9.798999786,9.654999733,8.924850464
14-11-2006,9.43900013,9.680000305,38524000,9.723999977,9.520000458,8.800061226
15-11-2006,9.5,9.520999908,56606000,9.965000153,9.529999733,8.809306145
16-11-2006,9.390000343,9.625,35647000,9.720000267,9.451999664,8.737204552
17-11-2006,9.206000328,9.335000038,28516000,9.538000107,9.479000092,8.762160301
20-11-2006,9.371999741,9.397999763,22904000,9.62100029,9.619000435,8.891576767
21-11-2006,9.649999619,9.699000359,59494000,10.08300018,10.06000042,9.299221039
22-11-2006,10.08199978,10.17500019,42648000,10.39299965,10.32600021,9.545109749
24-11-2006,10.05000019,10.18999958,21600000,10.58500004,10.54800034,9.75031662
27-11-2006,9.899000168,10.60000038,73643000,10.85999966,9.899000168,9.15040493
28-11-2006,9.550000191,9.75,61511000,10.10000038,10.07499981,9.313087463
29-11-2006,9.68500042,10.23799992,48996000,10.26799965,9.920000076,9.169811249
30-11-2006,9.652000427,9.927000046,41254000,10.20199966,10.17500019,9.405528069
1/12/2006,9.909000397,10.22200012,35210000,10.24499989,10.11699963,9.351916313
4/12/2006,9.925000191,10.10000038,20276000,10.14900017,10.00800037,9.251155853
5/12/2006,9.899999619,10,21264000,10.22500038,9.925000191,9.174432755
6/12/2006,9.850000381,10.11900043,30071000,10.19999981,9.913000107,9.163341522
7/12/2006,9.862000465,9.930000305,21763000,10.09300041,9.968000412,9.214179993
8/12/2006,9.892999649,9.968000412,15976000,10.07999992,10.01000023,9.253004074
11/12/2006,9.894000053,10.01000023,30088000,10.22399998,9.909999847,9.160567284
12/12/2006,9.427000046,9.87100029,46602000,9.909999847,9.574999809,8.85090065
13-12-2006,9.503000259,9.697999954,18912000,9.765000343,9.576999664,8.852746964
14-12-2006,9.479999542,9.576999664,24111000,9.647999763,9.56000042,8.837037086
15-12-2006,9.534999847,9.631999969,14585000,9.633000374,9.619000435,8.891576767
18-12-2006,9.255000114,9.600000381,26059000,9.600000381,9.289999962,8.587451935
19-12-2006,9.050000191,9.244999886,31954000,9.751999855,9.739999771,9.003425598
20-12-2006,9.625,9.739999771,28211000,9.944999695,9.751000404,9.013590813
21-12-2006,9.388999939,9.581000328,31084000,9.635000229,9.571000099,8.847202301
22-12-2006,9.517999649,9.569999695,13194000,9.699999809,9.635000229,8.906360626
26-12-2006,9.437999725,9.649999619,10227000,9.675000191,9.513999939,8.794513702
27-12-2006,9.449999809,9.489999771,19987000,9.949000359,9.937000275,9.185522079
28-12-2006,9.755999565,9.979000092,22386000,9.979000092,9.895999908,9.147625923
29-12-2006,9.826000214,9.880000114,10887000,9.961999893,9.848999977,9.104178429
3/1/2007,9.562999725,9.954999924,26289000,9.968000412,9.640999794,8.911911011
4/1/2007,9.529999733,9.68999958,27024000,10.18500042,10.11400032,9.349141121
5/1/2007,9.899999619,10.09899998,29632000,10.22000027,10.10599995,9.341743469
8/1/2007,9.899999619,9.901000023,16006000,10.22500038,10.1079998,9.34359169
9/1/2007,10.06000042,10.10999966,36952000,10.57499981,10.57400036,9.774352074
10/1/2007,10.30000019,10.56200027,35099000,10.64999962,10.47399998,9.690162659
11/1/2007,10.35400009,10.52000046,37671000,10.80300045,10.55000019,9.760474205
12/1/2007,10.48499966,10.57499981,18233000,10.72500038,10.52499962,9.737348557
16-01-2007,10.4630003,10.52999973,18028000,10.74699974,10.60000038,9.806734085
17-01-2007,10.57699966,10.69999981,45903000,11.02200031,10.90400028,10.08798409
18-01-2007,10.18000031,10.99499989,42787000,10.9989996,10.2489996,9.482001305
19-01-2007,10.19999981,10.25,30029000,10.53499985,10.50300026,9.716993332
22-01-2007,10.44999981,10.59899998,21033000,10.80000019,10.76099968,9.955683708
23-01-2007,10.70199966,10.87100029,21414000,10.91399956,10.8409996,10.02969456
24-01-2007,10.86999989,10.89000034,31643000,11.30799961,11.1420002,10.30817413
25-01-2007,10.69699955,11.22500038,21785000,11.22799969,10.7869997,9.979738235
26-01-2007,10.64999962,10.91899967,17501000,10.98799992,10.85200024,10.03987503
29-01-2007,10.86999989,10.89999962,12105000,11.10000038,10.97399998,10.15274239
30-01-2007,10.92399979,10.96399975,11493000,11.16100025,11.07499981,10.24618435
31-01-2007,11.07499981,11.10499954,13665000,11.21700001,11.15499973,10.32019901
1/2/2007,11.16100025,11.21399975,16003000,11.29800034,11.19200039,10.35442924
2/2/2007,11.06000042,11.2489996,11290000,11.27000046,11.09599972,10.26561546
5/2/2007,10.98900032,11.05000019,9910000,11.09500027,11.02499962,10.19992733
6/2/2007,10.98999977,11.07400036,10621000,11.15400028,11.05500031,10.22768402
7/2/2007,11.03299999,11.05000019,21132000,11.26299953,11.18999958,10.35257912
